,Experiment name:,Amarillo_50
Duration:,5 Seconds
Rate:,100 per second
Sensors:,Colorimeter (ID 1  Exp 1)
Range:,Blue Abs
Units:,abs
Time
'3.88578058619e-16,0.90
'0.01,0.90
'0.02,0.90
'0.03,0.90
'0.04,0.90
'0.05,0.90
'0.06,0.90
'0.07,0.90
'0.08,0.90
'0.09,0.90
'0.1,0.90
'0.11,0.90
'0.12,0.90
'0.13,0.90
'0.14,0.90
'0.15,0.90
'0.16,0.90
'0.17,0.90
'0.18,0.90
'0.19,0.90
'0.2,0.90
'0.21,0.90
'0.22,0.90
'0.23,0.90
'0.24,0.90
'0.25,0.90
'0.26,0.90
'0.27,0.90
'0.28,0.90
'0.29,0.90
'0.3,0.90
'0.31,0.90
'0.32,0.90
'0.33,0.90
'0.34,0.90
'0.35,0.90
'0.36,0.90
'0.37,0.90
'0.38,0.90
'0.39,0.90
'0.4,0.90
'0.41,0.90
'0.42,0.90
'0.43,0.90
'0.44,0.90
'0.45,0.90
'0.46,0.90
'0.47,0.90
'0.48,0.90
'0.49,0.90
'0.5,0.90
'0.51,0.90
'0.52,0.90
'0.53,0.90
'0.54,0.90
'0.55,0.90
'0.56,0.90
'0.57,0.90
'0.58,0.90
'0.59,0.90
'0.6,0.90
'0.61,0.90
'0.62,0.90
'0.63,0.90
'0.64,0.90
'0.65,0.90
'0.66,0.90
'0.67,0.90
'0.68,0.90
'0.69,0.90
'0.7,0.90
'0.71,0.90
'0.72,0.90
'0.73,0.90
'0.74,0.90
'0.75,0.90
'0.76,0.90
'0.77,0.90
'0.78,0.90
'0.79,0.90
'0.8,0.90
'0.81,0.90
'0.82,0.90
'0.83,0.90
'0.84,0.90
'0.85,0.90
'0.86,0.90
'0.87,0.90
'0.88,0.90
'0.89,0.90
'0.9,0.90
'0.91,0.90
'0.92,0.90
'0.93,0.90
'0.94,0.90
'0.95,0.90
'0.96,0.90
'0.97,0.90
'0.98,0.90
'0.99,0.90
'1.0,0.90
'1.01,0.90
'1.02,0.90
'1.03,0.90
'1.04,0.90
'1.05,0.90
'1.06,0.90
'1.07,0.90
'1.08,0.90
'1.09,0.90
'1.1,0.90
'1.11,0.90
'1.12,0.90
'1.13,0.90
'1.14,0.90
'1.15,0.90
'1.16,0.90
'1.17,0.90
'1.18,0.90
'1.19,0.90
'1.2,0.90
'1.21,0.90
'1.22,0.90
'1.23,0.90
'1.24,0.90
'1.25,0.90
'1.26,0.90
'1.27,0.90
'1.28,0.90
'1.29,0.90
'1.3,0.90
'1.31,0.90
'1.32,0.90
'1.33,0.90
'1.34,0.90
'1.35,0.90
'1.36,0.90
'1.37,0.90
'1.38,0.90
'1.39,0.90
'1.4,0.90
'1.41,0.90
'1.42,0.90
'1.43,0.90
'1.44,0.90
'1.45,0.90
'1.46,0.90
'1.47,0.90
'1.48,0.90
'1.49,0.90
'1.5,0.90
'1.51,0.90
'1.52,0.90
'1.53,0.90
'1.54,0.90
'1.55,0.90
'1.56,0.90
'1.57,0.90
'1.58,0.90
'1.59,0.90
'1.6,0.90
'1.61,0.90
'1.62,0.90
'1.63,0.90
'1.64,0.90
'1.65,0.90
'1.66,0.90
'1.67,0.90
'1.68,0.90
'1.69,0.90
'1.7,0.90
'1.71,0.90
'1.72,0.90
'1.73,0.90
'1.74,0.90
'1.75,0.90
'1.76,0.90
'1.77,0.90
'1.78,0.90
'1.79,0.90
'1.8,0.90
'1.81,0.90
'1.82,0.90
'1.83,0.90
'1.84,0.90
'1.85,0.90
'1.86,0.90
