Longitud de onda (nm),Absorbancia Solución Nº 1,Transmitancia Solución Nº 1,,Sinnombre.sp,,,Solución Nº 1,
174.415,0.100,79.429,,2026-02-23 19:39:25,,Longitud de onda del análisis,,
174.805,0.000,100.000,,Analizar solución,,Tiempo de integración,10 ms,
175.195,0.067,85.654,,Absorbancia/transmitancia,,Cantidad de exploraciones a promediar,1,
175.586,0.026,94.143,,,,Suavizar,0,
175.976,0.049,89.382
176.367,0.029,93.577
176.758,0.032,92.917
177.148,0.026,94.143
177.539,0.109,77.731
177.930,0.142,72.071
178.321,0.121,75.750
178.712,0.105,78.611
179.102,0.029,93.577
179.493,0.131,74.033
179.884,0.000,100.000
180.276,0.147,71.206
180.667,0.100,79.429
181.058,0.000,100.000
181.449,0.024,94.633
181.840,0.142,72.071
182.232,0.000,100.000
182.623,0.052,88.625
183.014,0.189,64.714
183.406,0.000,100.000
183.797,0.328,46.971
184.189,0.024,94.633
184.581,0.098,79.816
184.972,0.000,100.000
185.364,0.000,100.000
185.756,0.024,94.633
186.147,0.026,94.143
186.539,0.159,69.312
186.931,0.074,84.333
187.323,0.328,46.971
187.715,0.147,71.206
188.107,0.202,62.875
188.499,0.026,94.143
188.891,0.186,65.147
189.284,0.186,65.147
189.676,0.092,80.900
190.068,0.085,82.188
190.460,0.228,59.088
190.853,0.079,83.324
191.245,0.112,77.265
191.638,0.052,88.625
192.030,0.137,72.889
192.423,0.131,74.033
192.816,0.202,62.875
193.208,0.121,75.750
193.601,0.248,56.438
193.994,0.000,100.000
194.387,0.016,96.350
194.779,0.024,94.633
195.172,0.085,82.188
195.565,0.197,63.553
195.958,0.142,72.071
196.351,0.131,74.033
196.744,0.236,58.132
197.138,0.049,89.382
197.531,0.105,78.611
197.924,0.092,80.900
198.317,0.000,100.000
198.711,0.197,63.553
199.104,0.052,88.625
199.498,0.147,71.206
199.891,0.248,56.437
200.285,0.112,77.265
200.678,0.074,84.333
201.072,0.019,95.778
201.465,0.147,71.206
201.859,0.151,70.600
202.253,0.220,60.300
202.647,0.212,61.444
203.041,0.202,62.875
203.435,0.098,79.816
203.829,0.184,65.450
204.223,0.079,83.324
204.617,0.206,62.262
205.011,0.112,77.265
205.405,0.173,67.167
205.799,0.040,91.200
206.193,0.236,58.132
206.588,0.278,52.711
