Longitud de onda (nm),Absorbancia Solución Nº 4,Transmitancia Solución Nº 4,,Sinnombre.sp,,,Solución Nº 4,
174.415,0.100,79.429,,2026-02-23 19:48:00,,Longitud de onda del análisis,,
174.805,0.000,100.000,,Analizar solución,,Tiempo de integración,10 ms,
175.195,0.208,61.885,,Absorbancia/transmitancia,,Cantidad de exploraciones a promediar,1,
175.586,0.241,57.357,,,,Suavizar,0,
175.976,0.079,83.324
176.367,0.109,77.731
176.758,0.032,92.917
177.148,0.142,72.071
177.539,0.156,69.808
177.930,0.189,64.714
178.321,0.159,69.312
178.712,0.254,55.722
179.102,0.208,61.885
179.493,0.220,60.300
179.884,0.208,61.885
180.276,0.186,65.147
180.667,0.189,64.714
181.058,0.159,69.312
181.449,0.092,80.900
181.840,0.189,64.714
182.232,0.067,85.654
182.623,0.202,62.875
183.014,0.370,42.643
183.406,0.189,64.714
183.797,0.388,40.912
184.189,0.272,53.433
184.581,0.278,52.711
184.972,0.109,77.731
185.364,0.029,93.577
185.756,0.092,80.900
186.147,0.026,94.143
186.539,0.121,75.750
186.931,0.121,75.750
187.323,0.228,59.088
187.715,0.228,59.088
188.107,0.248,56.437
188.499,0.241,57.357
188.891,0.458,34.853
189.284,0.228,59.088
189.676,0.220,60.300
190.068,0.052,88.625
190.460,0.275,53.029
190.853,0.049,89.382
191.245,0.275,53.029
191.638,0.022,95.063
192.030,0.212,61.444
192.423,0.131,74.033
192.816,0.159,69.312
193.208,0.301,50.000
193.601,0.022,95.063
193.994,0.156,69.808
194.387,0.065,86.050
194.779,0.092,80.900
195.172,0.159,69.312
195.565,0.378,41.868
195.958,0.301,50.000
196.351,0.131,74.033
196.744,0.278,52.711
197.138,0.228,59.088
197.531,0.074,84.333
197.924,0.151,70.600
198.317,0.020,95.441
198.711,0.325,47.289
199.104,0.052,88.625
199.498,0.275,53.029
199.891,0.248,56.437
200.285,0.112,77.265
200.678,0.212,61.444
201.072,0.173,67.167
201.465,0.328,46.971
201.859,0.301,50.000
202.253,0.401,39.700
202.647,0.137,72.889
203.041,0.121,75.750
203.435,0.278,52.711
203.829,0.401,39.700
204.223,0.049,89.382
204.617,0.206,62.262
205.011,0.186,65.147
205.405,0.272,53.433
205.799,0.151,70.600
206.193,0.325,47.289
206.588,0.325,47.289
206.982,0.228,59.088
207.376,0.278,52.711
207.771,0.344,45.318
208.165,0.484,32.833
208.560,0.236,58.132
208.955,0.262,54.682
209.349,0.301,50.000
209.744,0.194,64.045
210.139,0.364,43.283
210.533,0.301,50.000
210.928,0.142,72.071
211.323,0.370,42.643
211.718,0.301,50.000
212.113,0.464,34.326
212.508,0.319,47.940
212.903,0.358,43.820
213.298,0.364,43.283
213.693,0.391,40.636
214.088,0.354,44.278
214.484,0.547,28.403
214.879,0.581,26.231
215.274,0.436,36.648
215.670,0.452,35.286
216.065,0.401,39.700
216.461,0.691,20.348
216.856,0.536,29.122
217.252,0.559,27.609
217.647,0.770,16.987
218.043,0.575,26.591
218.439,0.597,25.280
218.835,0.898,12.637
219.230,0.764,17.227
219.626,0.855,13.950
220.022,0.719,19.100
220.418,0.959,10.985
220.814,0.865,13.647
221.210,0.866,13.607
221.606,0.974,10.618
222.002,1.226,5.946
222.399,1.038,9.155
222.795,0.800,15.847
223.191,1.083,8.258
223.587,1.071,8.500
223.984,1.174,6.704
224.380,1.178,6.632
224.777,1.374,4.222
225.173,1.150,7.083
225.570,1.101,7.930
225.966,1.345,4.515
226.363,1.563,2.733
226.760,1.236,5.810
227.156,1.179,6.615
227.553,1.457,3.494
227.950,1.303,4.974
228.347,1.306,4.937
228.744,1.441,3.622
229.141,1.403,3.950
229.538,1.309,4.904
229.935,1.249,5.639
230.332,1.510,3.089
230.729,1.392,4.054
231.127,1.626,2.369
231.524,1.858,1.388
231.921,1.662,2.179
232.318,1.383,4.144
232.716,1.497,3.182
233.113,1.392,4.056
233.511,1.394,4.033
233.908,1.428,3.730
234.306,1.407,3.921
234.704,1.902,1.252
235.101,1.466,3.423
235.499,1.540,2.883
235.897,1.584,2.605
236.294,1.965,1.084
236.692,1.628,2.354
237.090,1.522,3.008
237.488,1.582,2.620
237.886,1.801,1.580
238.284,1.604,2.487
238.682,1.671,2.131
239.080,1.747,1.791
239.479,1.611,2.449
239.877,1.567,2.711
240.275,1.556,2.778
240.673,2.083,0.826
241.072,1.767,1.709
241.470,1.638,2.303
241.869,1.655,2.212
242.267,1.788,1.631
242.666,1.607,2.473
243.064,1.513,3.071
243.463,1.790,1.621
243.862,1.528,2.965
244.260,2.028,0.938
244.659,1.767,1.710
245.058,1.591,2.562
245.457,1.597,2.528
245.856,1.974,1.061
246.255,1.769,1.701
246.654,1.607,2.472
247.053,1.652,2.230
247.452,1.879,1.322
247.851,1.866,1.361
248.250,1.674,2.119
248.649,1.876,1.330
249.049,1.622,2.387
249.448,1.582,2.620
249.847,1.530,2.954
250.247,1.902,1.254
250.646,2.018,0.959
251.046,1.769,1.702
251.445,1.845,1.428
251.845,1.943,1.141
252.245,1.989,1.025
252.644,1.594,2.549
253.044,1.771,1.696
253.444,1.856,1.395
253.844,1.796,1.600
254.243,1.964,1.087
254.643,2.513,0.307
255.043,1.753,1.766
255.443,1.788,1.628
255.843,2.205,0.624
256.243,2.373,0.423
256.643,1.850,1.413
257.044,1.866,1.361
257.444,2.090,0.812
257.844,1.762,1.731
258.244,1.733,1.848
258.645,1.892,1.284
259.045,1.781,1.657
259.446,1.808,1.558
259.846,1.745,1.798
260.247,2.089,0.815
260.647,2.098,0.797
261.048,1.680,2.091
261.449,1.939,1.151
261.849,2.127,0.747
