Longitud de onda (nm),Absorbancia Solución Nº 3,Transmitancia Solución Nº 3,,Sinnombre.sp,,,Solución Nº 3,
174.415,0.062,86.786,,2026-02-23 19:46:38,,Longitud de onda del análisis,,
174.805,0.000,100.000,,Analizar solución,,Tiempo de integración,10 ms,
175.195,0.029,93.577,,Absorbancia/transmitancia,,Cantidad de exploraciones a promediar,1,
175.586,0.000,100.000,,,,Suavizar,0,
175.976,0.079,83.324
176.367,0.000,100.000
176.758,0.032,92.917
177.148,0.000,100.000
177.539,0.029,93.577
177.930,0.000,100.000
178.321,0.085,82.187
178.712,0.045,90.056
179.102,0.000,100.000
179.493,0.000,100.000
179.884,0.000,100.000
180.276,0.020,95.441
180.667,0.026,94.143
181.058,0.000,100.000
181.449,0.000,100.000
181.840,0.026,94.143
182.232,0.000,100.000
182.623,0.022,95.063
183.014,0.026,94.143
183.406,0.000,100.000
183.797,0.079,83.324
184.189,0.000,100.000
184.581,0.017,96.079
184.972,0.000,100.000
185.364,0.000,100.000
185.756,0.024,94.633
186.147,0.000,100.000
186.539,0.121,75.750
186.931,0.000,100.000
187.323,0.147,71.206
187.715,0.049,89.382
188.107,0.052,88.625
188.499,0.000,100.000
188.891,0.049,89.382
189.284,0.112,77.265
189.676,0.024,94.633
190.068,0.000,100.000
190.460,0.112,77.265
190.853,0.020,95.441
191.245,0.079,83.324
191.638,0.000,100.000
192.030,0.000,100.000
192.423,0.000,100.000
192.816,0.052,88.625
193.208,0.000,100.000
193.601,0.085,82.188
193.994,0.000,100.000
194.387,0.016,96.350
194.779,0.000,100.000
195.172,0.000,100.000
195.565,0.161,68.974
195.958,0.000,100.000
196.351,0.024,94.633
196.744,0.128,74.395
197.138,0.020,95.441
197.531,0.074,84.333
197.924,0.065,86.050
198.317,0.000,100.000
198.711,0.017,96.079
199.104,0.000,100.000
199.498,0.049,89.382
199.891,0.085,82.187
200.285,0.020,95.441
200.678,0.105,78.611
201.072,0.105,78.611
201.465,0.020,95.441
201.859,0.092,80.900
202.253,0.065,86.050
202.647,0.000,100.000
203.041,0.052,88.625
203.435,0.017,96.079
203.829,0.065,86.050
204.223,0.000,100.000
204.617,0.062,86.786
205.011,0.049,89.382
205.405,0.000,100.000
205.799,0.040,91.200
206.193,0.128,74.395
206.588,0.017,96.079
