,Experiment name:,Sample experiment
Duration:,10 Seconds
Rate:,10 per second
Sensors:,Temperature (ID 1  Exp 1),Conductivity (ID 1  Exp 1)
Range:,Celsius,µs/cm
Units:,°C,µs/cm
Time
'-5.523359547510154e-15;20.4;4199
'0.09999999999999447;20.4;4199
'0.19999999999999446;20.4;4199
'0.29999999999999444;20.4;4199
'0.3999999999999944;20.4;4199
'0.4999999999999944;20.4;4199
'0.5999999999999944;20.4;4199
'0.6999999999999944;20.4;4199
'0.7999999999999944;20.4;4199
'0.8999999999999944;20.4;4201
'0.9999999999999943;20.4;4201
'1.0999999999999943;20.4;4201
'1.1999999999999944;20.4;4201
'1.2999999999999945;20.4;4201
'1.3999999999999946;20.4;4201
'1.4999999999999947;20.4;4201
'1.5999999999999948;20.4;4201
'1.6999999999999948;20.4;4201
'1.799999999999995;20.4;4201
'1.899999999999995;20.4;4201
'1.9999999999999951;20.4;4201
'2.099999999999995;20.4;4201
'2.1999999999999953;20.4;4201
'2.2999999999999954;20.4;4202
'2.3999999999999955;20.4;4202
'2.4999999999999956;20.4;4202
'2.5999999999999956;20.4;4202
'2.6999999999999957;20.4;4202
'2.799999999999996;20.4;4202
'2.899999999999996;20.4;4202
'2.999999999999996;20.4;4202
'3.099999999999996;20.4;4202
'3.199999999999996;20.4;4202
'3.2999999999999963;20.4;4202
'3.3999999999999964;20.4;4202
'3.4999999999999964;20.4;4202
'3.5999999999999965;20.4;4202
'3.6999999999999966;20.4;4203
'3.7999999999999967;20.4;4203
'3.899999999999997;20.4;4203
'3.999999999999997;20.4;4203
'4.099999999999997;20.4;4203
'4.199999999999997;20.4;4203
'4.299999999999996;20.4;4203
'4.399999999999996;20.4;4203
'4.499999999999996;20.4;4203
'4.599999999999995;20.4;4203
'4.699999999999995;20.4;4203
'4.7999999999999945;20.4;4203
'4.899999999999994;20.4;4203
'4.999999999999994;20.4;4203
'5.099999999999993;20.4;4203
'5.199999999999993;20.4;4203
'5.299999999999993;20.4;4203
'5.399999999999992;20.4;4203
'5.499999999999992;20.4;4203
'5.599999999999992;20.4;4203
'5.699999999999991;20.4;4203
'5.799999999999991;20.4;4204
'5.899999999999991;20.4;4204
'5.99999999999999;20.4;4204
'6.09999999999999;20.4;4204
'6.1999999999999895;20.4;4204
'6.299999999999989;20.4;4204
'6.399999999999989;20.4;4204
'6.4999999999999885;20.4;4205
'6.599999999999988;20.4;4205
'6.699999999999988;20.4;4205
'6.799999999999987;20.4;4205
'6.899999999999987;20.4;4205
'6.999999999999987;20.4;4205
'7.099999999999986;20.4;4205
'7.199999999999986;20.4;4205
'7.299999999999986;20.4;4205
'7.399999999999985;20.4;4205
'7.499999999999985;20.4;4205
'7.5999999999999845;20.4;4205
'7.699999999999984;20.4;4205
'7.799999999999984;20.4;4205
'7.8999999999999835;20.4;4206
'7.999999999999983;20.4;4206
'8.099999999999984;20.4;4206
'8.199999999999983;20.4;4206
'8.299999999999983;20.4;4206
'8.399999999999983;20.4;4206
'8.499999999999982;20.4;4206
'8.599999999999982;20.4;4207
'8.699999999999982;20.4;4207
'8.799999999999981;20.4;4207
'8.89999999999998;20.4;4207
'8.99999999999998;20.4;4207
'9.09999999999998;20.4;4207
'9.19999999999998;20.4;4207
'9.29999999999998;20.4;4208
'9.399999999999979;20.4;4208
'9.499999999999979;20.4;4208
'9.599999999999978;20.4;4208
'9.699999999999978;20.4;4208
'9.799999999999978;20.4;4208
'9.899999999999977;20.4;4208
'9.999999999999977;20.4;4209
sys info:[91~54~52~93~44~91~34~49~126~49~126~49~126~49~126~35~54~98~49~97~54~98~126~76~101~102~116~126~49~52~48~126~45~52~48~126~89~101~115~124~49~53~126~49~126~49~126~49~126~35~57~102~49~98~49~98~126~76~101~102~116~126~50~48~48~48~48~126~48~126~89~101~115~34~93~44~91~34~82~97~116~101~34~93~44~91~57~93~44~91~34~82~101~115~101~114~118~101~34~93~44~91~34~78~111~110~101~34~93~44~91~34~84~111~116~97~108~95~115~97~109~112~108~101~115~34~93~44~91~49~48~49~93~44~91~34~69~120~112~32~73~68~34~93~44~91~34~50~48~50~54~45~48~50~45~49~49~32~49~57~58~50~57~58~49~49~46~48~52~53~48~49~53~34~93]
Attention! Any change in the file may prevent reading its data.
"dot_sign."
"coma_sign;"
