,Experiment name:,Sample experiment
Duration:,10 Seconds
Rate:,10 per second
Sensors:,Temperature (ID 1  Exp 1),Conductivity (ID 1  Exp 1)
Range:,Celsius,µs/cm
Units:,°C,µs/cm
Time
'-5.523359547510154e-15;21.1;7687
'0.09999999999999447;21.1;7687
'0.19999999999999446;21.1;7687
'0.29999999999999444;21.1;7687
'0.3999999999999944;21.1;7687
'0.4999999999999944;21.1;7687
'0.5999999999999944;21.1;7687
'0.6999999999999944;21.1;7687
'0.7999999999999944;21.1;7687
'0.8999999999999944;21.1;7689
'0.9999999999999943;21.1;7689
'1.0999999999999943;21.2;7689
'1.1999999999999944;21.2;7689
'1.2999999999999945;21.2;7689
'1.3999999999999946;21.2;7689
'1.4999999999999947;21.2;7689
'1.5999999999999948;21.2;7688
'1.6999999999999948;21.2;7688
'1.799999999999995;21.2;7688
'1.899999999999995;21.2;7688
'1.9999999999999951;21.2;7688
'2.099999999999995;21.2;7688
'2.1999999999999953;21.2;7688
'2.2999999999999954;21.2;7688
'2.3999999999999955;21.2;7688
'2.4999999999999956;21.2;7688
'2.5999999999999956;21.2;7688
'2.6999999999999957;21.2;7688
'2.799999999999996;21.2;7688
'2.899999999999996;21.2;7688
'2.999999999999996;21.2;7689
'3.099999999999996;21.2;7689
'3.199999999999996;21.2;7689
'3.2999999999999963;21.2;7689
'3.3999999999999964;21.2;7689
'3.4999999999999964;21.2;7689
'3.5999999999999965;21.2;7689
'3.6999999999999966;21.2;7689
'3.7999999999999967;21.2;7689
'3.899999999999997;21.2;7689
'3.999999999999997;21.2;7689
'4.099999999999997;21.2;7689
'4.199999999999997;21.2;7689
'4.299999999999996;21.2;7689
'4.399999999999996;21.2;7687
'4.499999999999996;21.2;7687
'4.599999999999995;21.2;7687
'4.699999999999995;21.2;7687
'4.7999999999999945;21.2;7687
'4.899999999999994;21.2;7687
'4.999999999999994;21.2;7687
'5.099999999999993;21.2;7688
'5.199999999999993;21.2;7688
'5.299999999999993;21.2;7688
'5.399999999999992;21.2;7688
'5.499999999999992;21.2;7688
'5.599999999999992;21.2;7688
'5.699999999999991;21.2;7688
'5.799999999999991;21.2;7688
'5.899999999999991;21.2;7688
'5.99999999999999;21.2;7688
'6.09999999999999;21.2;7688
'6.1999999999999895;21.2;7688
'6.299999999999989;21.2;7688
'6.399999999999989;21.2;7688
'6.4999999999999885;21.2;7686
'6.599999999999988;21.2;7686
'6.699999999999988;21.3;7686
'6.799999999999987;21.2;7686
'6.899999999999987;21.3;7686
'6.999999999999987;21.3;7686
'7.099999999999986;21.3;7686
'7.199999999999986;21.3;7686
'7.299999999999986;21.3;7686
'7.399999999999985;21.3;7686
'7.499999999999985;21.3;7686
'7.5999999999999845;21.3;7686
'7.699999999999984;21.3;7686
'7.799999999999984;21.3;7686
'7.8999999999999835;21.3;7686
'7.999999999999983;21.3;7686
'8.099999999999984;21.3;7686
'8.199999999999983;21.3;7686
'8.299999999999983;21.3;7686
'8.399999999999983;21.3;7686
'8.499999999999982;21.3;7686
'8.599999999999982;21.3;7686
'8.699999999999982;21.3;7686
'8.799999999999981;21.3;7686
'8.89999999999998;21.3;7686
'8.99999999999998;21.3;7686
'9.09999999999998;21.3;7686
'9.19999999999998;21.3;7686
'9.29999999999998;21.3;7686
'9.399999999999979;21.3;7686
'9.499999999999979;21.3;7686
'9.599999999999978;21.3;7686
'9.699999999999978;21.3;7686
'9.799999999999978;21.3;7686
'9.899999999999977;21.3;7686
'9.999999999999977;21.3;7685
sys info:[91~54~52~93~44~91~34~49~126~49~126~49~126~49~126~35~54~98~49~97~54~98~126~76~101~102~116~126~49~52~48~126~45~52~48~126~89~101~115~124~49~53~126~49~126~49~126~49~126~35~57~102~49~98~49~98~126~76~101~102~116~126~50~48~48~48~48~126~48~126~89~101~115~34~93~44~91~34~82~97~116~101~34~93~44~91~57~93~44~91~34~82~101~115~101~114~118~101~34~93~44~91~34~78~111~110~101~34~93~44~91~34~84~111~116~97~108~95~115~97~109~112~108~101~115~34~93~44~91~49~48~49~93~44~91~34~69~120~112~32~73~68~34~93~44~91~34~50~48~50~54~45~48~50~45~49~49~32~50~48~58~49~52~58~48~49~46~50~52~50~51~48~54~34~93]
Attention! Any change in the file may prevent reading its data.
"dot_sign."
"coma_sign;"
